[Peptides-func] task=multi_label level=graph metric=macro_ap (higher_is_better=True)
  Loading cached distance masks from ./data/Peptides-func/dist_masks/train.pkl
  Loading cached distance masks from ./data/Peptides-func/dist_masks/val.pkl
  Loading cached distance masks from ./data/Peptides-func/dist_masks/test.pkl
Head -> hop set assignment:
  head 0: [0, 1, 2, 3, 4, 5]
  head 1: [0, 6, 7, 8, 9, 10]
  head 2: [0, 11, 12, 13, 14, 15]
  head 3: [0, 16, 17, 18, 19, 20]
  head 4: [0, 21, 22, 23, 24, 25]
  head 5: [0, 26, 27, 28, 29, 30]
  head 6: [0, 31, 32, 33, 34, 35]
  head 7: [0, 36, 37, 38, 39]
trainable params: 0.255M
epoch 030 | 111.8s | train loss 0.2004 AP 0.6176 | val loss 0.2135 AP 0.6029 | test loss 0.2262 AP 0.5729 | best val 0.6082 (epoch 28, test 0.5762632407730943)
epoch 031 | 111.3s | train loss 0.2011 AP 0.6184 | val loss 0.2123 AP 0.6197 | test loss 0.2227 AP 0.5916 | best val 0.6197 (epoch 31, test 0.5916276256935111)
epoch 032 | 111.0s | train loss 0.2001 AP 0.6277 | val loss 0.2101 AP 0.6178 | test loss 0.2228 AP 0.5774 | best val 0.6197 (epoch 31, test 0.5916276256935111)
epoch 033 | 110.6s | train loss 0.1959 AP 0.6324 | val loss 0.2065 AP 0.6287 | test loss 0.2200 AP 0.5914 | best val 0.6287 (epoch 33, test 0.5914200319082612)
epoch 034 | 110.5s | train loss 0.1966 AP 0.6316 | val loss 0.2097 AP 0.6180 | test loss 0.2215 AP 0.5840 | best val 0.6287 (epoch 33, test 0.5914200319082612)
epoch 035 | 109.9s | train loss 0.1920 AP 0.6450 | val loss 0.2062 AP 0.6202 | test loss 0.2173 AP 0.5983 | best val 0.6287 (epoch 33, test 0.5914200319082612)
epoch 036 | 110.2s | train loss 0.1911 AP 0.6463 | val loss 0.2050 AP 0.6374 | test loss 0.2192 AP 0.5906 | best val 0.6374 (epoch 36, test 0.5905514283589245)
epoch 037 | 110.5s | train loss 0.1885 AP 0.6505 | val loss 0.2147 AP 0.6251 | test loss 0.2265 AP 0.5977 | best val 0.6374 (epoch 36, test 0.5905514283589245)
epoch 038 | 109.7s | train loss 0.1882 AP 0.6574 | val loss 0.2029 AP 0.6334 | test loss 0.2172 AP 0.6003 | best val 0.6374 (epoch 36, test 0.5905514283589245)
epoch 039 | 109.7s | train loss 0.1860 AP 0.6557 | val loss 0.2132 AP 0.6262 | test loss 0.2233 AP 0.6028 | best val 0.6374 (epoch 36, test 0.5905514283589245)
epoch 040 | 111.2s | train loss 0.1834 AP 0.6659 | val loss 0.2063 AP 0.6311 | test loss 0.2163 AP 0.6037 | best val 0.6374 (epoch 36, test 0.5905514283589245)
epoch 041 | 110.7s | train loss 0.1821 AP 0.6713 | val loss 0.2115 AP 0.6200 | test loss 0.2203 AP 0.6045 | best val 0.6374 (epoch 36, test 0.5905514283589245)
epoch 042 | 111.0s | train loss 0.1814 AP 0.6743 | val loss 0.2109 AP 0.6397 | test loss 0.2231 AP 0.6093 | best val 0.6397 (epoch 42, test 0.6093093527268251)
epoch 043 | 110.4s | train loss 0.1817 AP 0.6728 | val loss 0.2033 AP 0.6426 | test loss 0.2121 AP 0.6173 | best val 0.6426 (epoch 43, test 0.61730613771724)
epoch 044 | 110.3s | train loss 0.1761 AP 0.6905 | val loss 0.2084 AP 0.6452 | test loss 0.2232 AP 0.6170 | best val 0.6452 (epoch 44, test 0.6169663001836272)
epoch 045 | 110.2s | train loss 0.1745 AP 0.6885 | val loss 0.2078 AP 0.6478 | test loss 0.2178 AP 0.6299 | best val 0.6478 (epoch 45, test 0.6299293977410739)
epoch 046 | 111.4s | train loss 0.1720 AP 0.6985 | val loss 0.2059 AP 0.6530 | test loss 0.2192 AP 0.6237 | best val 0.6530 (epoch 46, test 0.6237444796131489)
epoch 047 | 112.8s | train loss 0.1713 AP 0.6995 | val loss 0.2052 AP 0.6515 | test loss 0.2158 AP 0.6228 | best val 0.6530 (epoch 46, test 0.6237444796131489)
epoch 048 | 112.0s | train loss 0.1699 AP 0.6988 | val loss 0.2034 AP 0.6577 | test loss 0.2169 AP 0.6247 | best val 0.6577 (epoch 48, test 0.6247344374663699)
epoch 049 | 111.0s | train loss 0.1689 AP 0.7074 | val loss 0.2039 AP 0.6557 | test loss 0.2189 AP 0.6258 | best val 0.6577 (epoch 48, test 0.6247344374663699)
epoch 050 | 111.2s | train loss 0.1675 AP 0.7100 | val loss 0.2063 AP 0.6543 | test loss 0.2209 AP 0.6360 | best val 0.6577 (epoch 48, test 0.6247344374663699)
epoch 051 | 109.9s | train loss 0.1666 AP 0.7130 | val loss 0.2031 AP 0.6540 | test loss 0.2125 AP 0.6352 | best val 0.6577 (epoch 48, test 0.6247344374663699)
epoch 052 | 109.9s | train loss 0.1637 AP 0.7185 | val loss 0.1981 AP 0.6688 | test loss 0.2142 AP 0.6458 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 053 | 111.9s | train loss 0.1626 AP 0.7190 | val loss 0.2052 AP 0.6653 | test loss 0.2190 AP 0.6353 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 054 | 111.6s | train loss 0.1618 AP 0.7239 | val loss 0.1997 AP 0.6601 | test loss 0.2170 AP 0.6281 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 055 | 110.1s | train loss 0.1610 AP 0.7263 | val loss 0.2198 AP 0.6468 | test loss 0.2333 AP 0.6321 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 056 | 110.6s | train loss 0.1571 AP 0.7312 | val loss 0.2006 AP 0.6589 | test loss 0.2192 AP 0.6402 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 057 | 110.4s | train loss 0.1559 AP 0.7360 | val loss 0.2083 AP 0.6627 | test loss 0.2203 AP 0.6379 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 058 | 109.3s | train loss 0.1547 AP 0.7416 | val loss 0.2080 AP 0.6575 | test loss 0.2192 AP 0.6393 | best val 0.6688 (epoch 52, test 0.6457980776638386)
epoch 059 | 109.7s | train loss 0.1518 AP 0.7458 | val loss 0.2017 AP 0.6707 | test loss 0.2211 AP 0.6456 | best val 0.6707 (epoch 59, test 0.6456266888713411)
epoch 060 | 108.4s | train loss 0.1518 AP 0.7468 | val loss 0.2009 AP 0.6691 | test loss 0.2181 AP 0.6446 | best val 0.6707 (epoch 59, test 0.6456266888713411)
epoch 061 | 108.9s | train loss 0.1488 AP 0.7559 | val loss 0.2082 AP 0.6658 | test loss 0.2243 AP 0.6449 | best val 0.6707 (epoch 59, test 0.6456266888713411)
epoch 062 | 109.2s | train loss 0.1477 AP 0.7581 | val loss 0.2124 AP 0.6677 | test loss 0.2295 AP 0.6480 | best val 0.6707 (epoch 59, test 0.6456266888713411)
epoch 063 | 108.6s | train loss 0.1478 AP 0.7547 | val loss 0.2090 AP 0.6753 | test loss 0.2271 AP 0.6488 | best val 0.6753 (epoch 63, test 0.6488487343222882)
epoch 064 | 108.0s | train loss 0.1451 AP 0.7609 | val loss 0.2095 AP 0.6723 | test loss 0.2273 AP 0.6461 | best val 0.6753 (epoch 63, test 0.6488487343222882)
epoch 065 | 109.5s | train loss 0.1468 AP 0.7615 | val loss 0.1994 AP 0.6724 | test loss 0.2170 AP 0.6533 | best val 0.6753 (epoch 63, test 0.6488487343222882)
epoch 066 | 108.3s | train loss 0.1453 AP 0.7648 | val loss 0.2058 AP 0.6690 | test loss 0.2223 AP 0.6453 | best val 0.6753 (epoch 63, test 0.6488487343222882)
epoch 067 | 107.7s | train loss 0.1454 AP 0.7632 | val loss 0.2074 AP 0.6733 | test loss 0.2261 AP 0.6539 | best val 0.6753 (epoch 63, test 0.6488487343222882)
epoch 068 | 108.0s | train loss 0.1385 AP 0.7797 | val loss 0.2090 AP 0.6728 | test loss 0.2324 AP 0.6565 | best val 0.6753 (epoch 63, test 0.6488487343222882)
